,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%),Broadband (%),GEO ID
1110,"Androscoggin County, Maine",107317.0,40.7,49538.0,26276.0,14910.0,13.893418563694475,0.86052001,0500000US23001
1111,"Aroostook County, Maine",68840.0,47.2,39021.0,23631.0,11673.0,16.956711214410227,0.73150146,0500000US23003
1112,"Washington County, Maine",31822.0,47.6,40328.0,24311.0,5599.0,17.594745773364338,0.44318181,0500000US23029
1113,"Cumberland County, Maine",289173.0,42.1,65702.0,36780.0,29984.0,10.368879528863344,0.90394711,0500000US23005
1114,"Knox County, Maine",39700.0,47.8,53117.0,29806.0,4469.0,11.256926952141058,0.53602308,0500000US23013
1115,"Sagadahoc County, Maine",35149.0,45.9,60457.0,32947.0,3952.0,11.243563117016132,0.57681161,0500000US23023
1116,"York County, Maine",201454.0,44.7,62618.0,33635.0,16801.0,8.339869151270266,0.86874777,0500000US23031
1117,"Kennebec County, Maine",121289.0,44.2,50116.0,27336.0,16623.0,13.705282424622183,0.85450089,0500000US23011
1118,"Franklin County, Maine",30177.0,45.4,45541.0,24162.0,3580.0,11.86333962951917,0.53112036,0500000US23007
1119,"Somerset County, Maine",50994.0,45.8,41549.0,22641.0,8928.0,17.50794211083657,0.54487181,0500000US23025
1120,"Vermilion Parish, Louisiana",59841.0,36.9,49266.0,23608.0,10517.0,17.574906836449927,0.55963302,0500000US22113
1121,"St. Charles Parish, Louisiana",52728.0,37.2,64707.0,30378.0,6337.0,12.018282506448188,0.61455524,0500000US22089
1122,"Lafourche Parish, Louisiana",98112.0,37.1,52705.0,26331.0,15299.0,15.59340345727332,0.80953223,0500000US22057
1123,"Concordia Parish, Louisiana",20211.0,37.7,30028.0,17551.0,5659.0,27.999604175943794,0.52325583,0500000US22029
1124,"Tensas Parish, Louisiana",4771.0,44.0,21906.0,16194.0,1808.0,37.89561936700901,0.54838711,0500000US22107
1125,"West Feliciana Parish, Louisiana",15376.0,40.5,55647.0,23041.0,1504.0,9.781477627471384,0.49056602,0500000US22125
1126,"Jefferson Davis Parish, Louisiana",31405.0,38.1,40744.0,23068.0,6025.0,19.184843177837923,0.79930651,0500000US22053
1127,"St. James Parish, Louisiana",21485.0,38.9,52055.0,25724.0,3316.0,15.434023737491273,0.62371135,0500000US22093
1128,"Grant Parish, Louisiana",22305.0,37.7,40577.0,18509.0,3813.0,17.094821788836583,0.53020132,0500000US22043
1129,"Jefferson Parish, Louisiana",437038.0,39.0,50868.0,28839.0,70702.0,16.177540625757942,0.59830928,0500000US22051
1130,"Beauregard Parish, Louisiana",36598.0,37.5,47350.0,24551.0,6246.0,17.06650636646811,0.47058824,0500000US22011
1131,"Bienville Parish, Louisiana",13806.0,42.3,34077.0,22701.0,3409.0,24.692162827756047,0.625,0500000US22013
1132,"Bossier Parish, Louisiana",125698.0,34.9,52145.0,27235.0,20009.0,15.918312144982417,0.73743927,0500000US22015
1133,"Cameron Parish, Louisiana",6806.0,43.2,60194.0,29681.0,590.0,8.668821627975316,0.61428571,0500000US22023
1134,"East Feliciana Parish, Louisiana",19553.0,42.4,46964.0,21138.0,2928.0,14.97468419168414,0.56842107,0500000US22037
1135,"St. John the Baptist Parish, Louisiana",43565.0,36.5,53628.0,23380.0,7643.0,17.543899919660277,0.63157892,0500000US22095
1136,"Plaquemines Parish, Louisiana",23394.0,35.9,49635.0,26177.0,4437.0,18.966401641446524,0.56682026,0500000US22075
1137,"Ouachita Parish, Louisiana",156433.0,35.1,40081.0,22538.0,36450.0,23.30071020820415,0.75884193,0500000US22073
1138,"Rapides Parish, Louisiana",132080.0,37.3,42655.0,23486.0,25112.0,19.012719563900667,0.80273038,0500000US22079
1139,"Washington Parish, Louisiana",46449.0,39.9,32962.0,18345.0,11679.0,25.143706000129175,0.57725948,0500000US22117
1140,"St. Landry Parish, Louisiana",83580.0,36.2,32163.0,19205.0,22942.0,27.449150514477147,0.67649406,0500000US22097
1141,"Tangipahoa Parish, Louisiana",128850.0,34.9,45901.0,23520.0,27355.0,21.23011253395421,0.86418581,0500000US22105
1142,"Acadia Parish, Louisiana",62607.0,35.8,40492.0,21591.0,13196.0,21.077515293816987,0.61524165,0500000US22001
1143,"St. Mary Parish, Louisiana",52578.0,38.0,41345.0,22212.0,10046.0,19.10685077408802,0.55681819,0500000US22101
1144,"West Carroll Parish, Louisiana",11274.0,41.0,37304.0,22857.0,2344.0,20.791200993436224,0.53571433,0500000US22123
1145,"St. Tammany Parish, Louisiana",249201.0,39.8,66539.0,33149.0,26554.0,10.655655474897774,0.89034754,0500000US22103
1146,"Union Parish, Louisiana",22537.0,41.7,38916.0,20742.0,4801.0,21.30274659448906,0.58709681,0500000US22111
1147,"Caldwell Parish, Louisiana",10000.0,39.9,31933.0,20961.0,2471.0,24.71,0.51219511,0500000US22021
1148,"Caddo Parish, Louisiana",251069.0,37.1,40391.0,25565.0,57607.0,22.94468851192302,0.72381401,0500000US22017
1149,"East Carroll Parish, Louisiana",7318.0,33.8,20795.0,14694.0,2398.0,32.76851598797486,0.52439028,0500000US22035
1150,"Ascension Parish, Louisiana",119129.0,35.3,74748.0,31520.0,13824.0,11.604227350183415,0.92148238,0500000US22005
1151,"Lafayette Parish, Louisiana",238230.0,34.5,53950.0,30656.0,38761.0,16.270410947403768,0.86853921,0500000US22055
1152,"Evangeline Parish, Louisiana",33750.0,35.4,31745.0,18655.0,8454.0,25.04888888888889,0.53053439,0500000US22039
1153,"Iberia Parish, Louisiana",73346.0,36.0,44504.0,23410.0,14695.0,20.035175742371774,0.78300172,0500000US22045
1154,"Lincoln Parish, Louisiana",47536.0,27.6,34424.0,21934.0,13771.0,28.96962302255133,0.53191489,0500000US22061
1155,"St. Bernard Parish, Louisiana",45067.0,33.6,45265.0,20431.0,8801.0,19.528701710786162,0.44193551,0500000US22087
1156,"St. Helena Parish, Louisiana",10509.0,38.3,35254.0,21148.0,2719.0,25.873061185650396,0.51807231,0500000US22091
1157,"Webster Parish, Louisiana",40043.0,40.6,30891.0,19256.0,9697.0,24.216467297655022,0.54474711,0500000US22119
1158,"West Baton Rouge Parish, Louisiana",25518.0,35.6,60902.0,28140.0,4417.0,17.30935026255976,0.56321836,0500000US22121
1159,"De Soto Parish, Louisiana",27164.0,39.4,41443.0,23471.0,7092.0,26.108084229126785,0.59555554,0500000US22031
1160,"Iberville Parish, Louisiana",33122.0,38.4,47128.0,22252.0,5708.0,17.23325886117988,0.59375,0500000US22047
1161,"Red River Parish, Louisiana",8723.0,39.9,41510.0,25154.0,1737.0,19.912874011234667,0.40909091,0500000US22081
1162,"Livingston Parish, Louisiana",137096.0,35.9,60456.0,27280.0,17959.0,13.099579856450955,0.79630029,0500000US22063
1163,"Morehouse Parish, Louisiana",26290.0,39.6,31672.0,18776.0,7022.0,26.709775580068467,0.5143885,0500000US22067
1164,"Natchitoches Parish, Louisiana",39051.0,33.6,29001.0,18219.0,12179.0,31.187421576912243,0.55685133,0500000US22069
1165,"Orleans Parish, Louisiana",388182.0,35.9,38721.0,29275.0,95346.0,24.562189900613628,0.78153807,0500000US22071
1166,"Terrebonne Parish, Louisiana",113067.0,35.5,47650.0,24017.0,22272.0,19.698055135450662,0.7876175,0500000US22109
1167,"Catahoula Parish, Louisiana",10044.0,38.0,34470.0,20717.0,1964.0,19.553962564715253,0.47191009,0500000US22025
1168,"Calcasieu Parish, Louisiana",198753.0,36.1,48219.0,26569.0,32789.0,16.497361046122574,0.77000189,0500000US22019
1169,"Claiborne Parish, Louisiana",16296.0,42.2,26877.0,16384.0,4263.0,26.15979381443299,0.58035713,0500000US22027
1170,"Franklin Parish, Louisiana",20388.0,38.0,34722.0,18786.0,5481.0,26.883460859329016,0.52222222,0500000US22041
1171,"Avoyelles Parish, Louisiana",41095.0,38.1,36763.0,20199.0,8863.0,21.567100620513443,0.54487181,0500000US22009
1172,"Assumption Parish, Louisiana",22881.0,39.5,48656.0,25765.0,3547.0,15.50194484506796,0.61963195,0500000US22007
1173,"Jackson Parish, Louisiana",15952.0,40.5,36394.0,20109.0,3726.0,23.357572718154465,0.60416669,0500000US22049
1174,"East Baton Rouge Parish, Louisiana",446167.0,33.4,51436.0,30162.0,83483.0,18.711155240078266,0.84750777,0500000US22033
1175,"Pointe Coupee Parish, Louisiana",22271.0,42.7,43964.0,27160.0,3843.0,17.25562390552737,0.59090906,0500000US22077
1176,"Richland Parish, Louisiana",20619.0,38.2,34745.0,19975.0,5567.0,26.999369513555457,0.54143643,0500000US22083
1177,"St. Martin Parish, Louisiana",53609.0,37.1,47279.0,23654.0,9367.0,17.472812400902832,0.57437074,0500000US22099
1178,"Vernon Parish, Louisiana",51906.0,30.1,46620.0,22583.0,8433.0,16.246676684776325,0.46209386,0500000US22115
1179,"Winn Parish, Louisiana",14631.0,40.9,29472.0,18417.0,3498.0,23.90814025015378,0.50980395,0500000US22127
1180,"Sabine Parish, Louisiana",24145.0,41.3,40695.0,22980.0,4639.0,19.213087595775523,0.56216216,0500000US22085
1181,"Allen Parish, Louisiana",25667.0,38.2,42176.0,20103.0,3518.0,13.706315502396073,0.5,0500000US22003
1182,"Madison Parish, Louisiana",11616.0,35.1,29424.0,15134.0,3591.0,30.914256198347108,0.51724136,0500000US22065
1183,"Suffolk County, Massachusetts",780685.0,32.6,61242.0,38031.0,144661.0,18.530008902438244,0.87723809,0500000US25025
1184,"Barnstable County, Massachusetts",213900.0,52.4,68048.0,40886.0,15810.0,7.391304347826087,0.87925613,0500000US25001
1185,"Dukes County, Massachusetts",17275.0,45.9,67535.0,42956.0,1438.0,8.324167872648335,0.39759037,0500000US25007
1186,"Middlesex County, Massachusetts",1582857.0,38.5,92878.0,47616.0,125491.0,7.928132484488492,0.91616708,0500000US25017
1187,"Berkshire County, Massachusetts",127751.0,46.5,55190.0,33245.0,13778.0,10.785042778530109,0.88724238,0500000US25003
1188,"Bristol County, Massachusetts",557016.0,40.9,62514.0,32406.0,65842.0,11.82048630559984,0.86997771,0500000US25005
1189,"Hampden County, Massachusetts",469188.0,38.7,52205.0,28072.0,78315.0,16.69160336581498,0.83452791,0500000US25013
1190,"Plymouth County, Massachusetts",509114.0,42.6,82081.0,39247.0,39748.0,7.807288740832112,0.91208893,0500000US25023
1191,"Essex County, Massachusetts",775860.0,40.8,73533.0,38604.0,82434.0,10.624854999613332,0.8946540999999999,0500000US25009
1192,"Franklin County, Massachusetts",70926.0,45.9,57307.0,33010.0,7635.0,10.764740715675492,0.87183326,0500000US25011
1193,"Norfolk County, Massachusetts",694389.0,41.0,95668.0,49816.0,44279.0,6.376685114539545,0.93654138,0500000US25021
1194,"Worcester County, Massachusetts",818249.0,40.1,69313.0,34691.0,87858.0,10.737318346860185,0.89460939,0500000US25027
1195,"Hampshire County, Massachusetts",161197.0,36.1,64974.0,32198.0,19052.0,11.819078518830995,0.92247319,0500000US25015
1196,"Nantucket County, Massachusetts",10912.0,39.8,91942.0,47924.0,1205.0,11.042888563049853,0.45038167,0500000US25019
1197,"Worcester County, Maryland",51559.0,49.7,59458.0,34425.0,5228.0,10.139839795186097,0.46688744,0500000US24047
1198,"Baltimore city, Maryland",619796.0,35.0,46641.0,28488.0,133793.0,21.58661882296756,0.89195955,0500000US24510
1199,"Somerset County, Maryland",25801.0,37.0,39239.0,18395.0,4434.0,17.185380411611952,0.5,0500000US24039
1200,"Talbot County, Maryland",37461.0,49.7,65595.0,44785.0,3692.0,9.855583139798725,0.472,0500000US24041
1201,"Harford County, Maryland",250132.0,40.6,83445.0,37972.0,18512.0,7.400892328850367,0.90778923,0500000US24025
1202,"Allegany County, Maryland",72591.0,41.5,42771.0,22355.0,10916.0,15.037676846992051,0.83594096,0500000US24001
1203,"Howard County, Maryland",312495.0,38.7,115576.0,51045.0,16001.0,5.120401926430823,0.95465386,0500000US24027
1204,"Prince George's County, Maryland",905161.0,36.5,78607.0,34391.0,82328.0,9.095398498167729,0.89050215,0500000US24033
1205,"Anne Arundel County, Maryland",564600.0,38.5,94502.0,43258.0,33246.0,5.888416578108395,0.93999672,0500000US24003
1206,"Baltimore County, Maryland",828637.0,39.2,71810.0,37270.0,73560.0,8.877228508985237,0.78933924,0500000US24005
1207,"Frederick County, Maryland",246105.0,39.3,88502.0,39566.0,17336.0,7.044147823083643,0.90997815,0500000US24021
1208,"Calvert County, Maryland",90824.0,40.8,100350.0,41469.0,5114.0,5.630670307407733,0.90092802,0500000US24009
1209,"Garrett County, Maryland",29516.0,45.4,48174.0,26303.0,3299.0,11.176988751863396,0.49407116,0500000US24023
1210,"Kent County, Maryland",19666.0,46.9,56638.0,32217.0,2359.0,11.995321875317808,0.49456519,0500000US24029
1211,"Montgomery County, Maryland",1039198.0,38.8,103178.0,51162.0,72085.0,6.936599185140849,0.92907065,0500000US24031
1212,"Carroll County, Maryland",167319.0,42.4,90510.0,39690.0,8993.0,5.374763176925514,0.89764196,0500000US24013
1213,"Queen Anne's County, Maryland",49071.0,44.1,89241.0,40553.0,3119.0,6.356096268671925,0.55000001,0500000US24035
1214,"St. Mary's County, Maryland",110979.0,36.5,86508.0,37528.0,8839.0,7.964569873579686,0.75870728,0500000US24037
1215,"Charles County, Maryland",156021.0,38.1,93973.0,38890.0,10666.0,6.836259221515053,0.89193994,0500000US24017
1216,"Dorchester County, Maryland",32386.0,44.4,50532.0,28911.0,4929.0,15.21953930710801,0.51056337,0500000US24019
1217,"Washington County, Maryland",149546.0,40.6,58260.0,28742.0,18045.0,12.066521337916093,0.7876879,0500000US24043
1218,"Wicomico County, Maryland",102014.0,35.8,54493.0,27755.0,15602.0,15.293979257748937,0.80709058,0500000US24045
1219,"Cecil County, Maryland",102416.0,40.3,70516.0,32542.0,9533.0,9.308115919387596,0.90328097,0500000US24015
1220,"Caroline County, Maryland",32785.0,40.1,52469.0,25355.0,5337.0,16.278786030196738,0.54863811,0500000US24011
1221,"Berrien County, Michigan",154948.0,42.0,47132.0,27505.0,25868.0,16.69463303818055,0.81627786,0500000US26021
1222,"Ogemaw County, Michigan",20979.0,49.7,38149.0,22028.0,3856.0,18.380285046951713,0.62025321,0500000US26129
1223,"Oscoda County, Michigan",8304.0,51.8,36833.0,22343.0,1488.0,17.91907514450867,0.50476187,0500000US26135
1224,"Wexford County, Michigan",32915.0,41.9,42793.0,22028.0,5628.0,17.09858727024153,0.49599999,0500000US26165
1225,"Crawford County, Michigan",13821.0,50.0,42666.0,22891.0,2228.0,16.120396498082627,0.5212121,0500000US26039
1226,"Clinton County, Michigan",77321.0,40.4,64903.0,32792.0,7736.0,10.005043907864616,0.89421433,0500000US26037
1227,"Dickinson County, Michigan",25694.0,46.4,45681.0,25998.0,3855.0,15.00350276329104,0.5633803000000001,0500000US26043
1228,"Gratiot County, Michigan",41319.0,39.0,42256.0,20597.0,7260.0,17.57060916285486,0.57182318,0500000US26057
1229,"Huron County, Michigan",31750.0,48.5,45191.0,26352.0,4266.0,13.436220472440946,0.60477453,0500000US26063
1230,"Ingham County, Michigan",286185.0,31.7,49109.0,27399.0,56038.0,19.581040236210843,0.85218763,0500000US26065
1231,"Lenawee County, Michigan",98585.0,41.6,51339.0,25649.0,12811.0,12.994877516863621,0.85747331,0500000US26091
1232,"Mason County, Michigan",28800.0,46.0,45524.0,26251.0,4541.0,15.76736111111111,0.55714285,0500000US26105
1233,"Menominee County, Michigan",23389.0,48.0,44480.0,26151.0,3092.0,13.219889691735432,0.53225809,0500000US26109
1234,"Montcalm County, Michigan",62956.0,40.5,44651.0,21509.0,10487.0,16.657665671262468,0.53023255,0500000US26117
1235,"Missaukee County, Michigan",14982.0,43.4,42370.0,21805.0,2349.0,15.678814577492991,0.55214727,0500000US26113
1236,"St. Joseph County, Michigan",60890.0,39.4,47856.0,23702.0,9403.0,15.442601412382986,0.53363228,0500000US26149
1237,"St. Clair County, Michigan",159761.0,43.2,53641.0,27807.0,21050.0,13.175931547749451,0.85139877,0500000US26147
1238,"Van Buren County, Michigan",75190.0,41.6,49119.0,25433.0,11733.0,15.604468679345658,0.78294963,0500000US26159
1239,"Washtenaw County, Michigan",361509.0,33.4,65618.0,37455.0,49602.0,13.720820228542028,0.92172503,0500000US26161
1240,"Arenac County, Michigan",15238.0,49.3,39947.0,22622.0,2773.0,18.19792623703898,0.5193369999999999,0500000US26011
1241,"Barry County, Michigan",59607.0,42.7,57312.0,27166.0,5440.0,9.126444880634825,0.59612519,0500000US26015
1242,"Cass County, Michigan",51397.0,44.7,50699.0,28019.0,6907.0,13.43852754051793,0.54039496,0500000US26027
1243,"Iron County, Michigan",11291.0,53.8,36773.0,23658.0,1556.0,13.780887432468338,0.57499999,0500000US26071
1244,"Benzie County, Michigan",17462.0,48.9,53185.0,26790.0,1728.0,9.895773679990837,0.52682924,0500000US26019
1245,"Roscommon County, Michigan",23934.0,55.3,37834.0,22333.0,4675.0,19.532882092420824,0.44554454,0500000US26143
1246,"Schoolcraft County, Michigan",8114.0,51.1,37428.0,21534.0,1706.0,21.025388217894996,0.47540987,0500000US26153
1247,"Wayne County, Michigan",1763822.0,37.9,43702.0,24847.0,413769.0,23.458659660668708,0.78497434,0500000US26163
1248,"Branch County, Michigan",43543.0,41.2,48192.0,22977.0,6528.0,14.992076797648302,0.47844827,0500000US26023
1249,"Grand Traverse County, Michigan",91222.0,42.8,58229.0,31701.0,8642.0,9.473591896691588,0.85791469,0500000US26055
1250,"Jackson County, Michigan",158989.0,41.0,49715.0,25952.0,22614.0,14.223625533841965,0.85137147,0500000US26075
1251,"Mackinac County, Michigan",10836.0,51.8,42559.0,26967.0,1648.0,15.208564045773349,0.43925232,0500000US26097
1252,"Genesee County, Michigan",410881.0,40.1,45231.0,25180.0,81280.0,19.781883319014508,0.7850826999999999,0500000US26049
1253,"Antrim County, Michigan",23133.0,50.4,50988.0,29307.0,2865.0,12.384904681623654,0.53409094,0500000US26009
1254,"Houghton County, Michigan",36333.0,32.9,41379.0,21462.0,7264.0,19.992843971045605,0.59942365,0500000US26061
1255,"Livingston County, Michigan",186946.0,42.9,78430.0,36845.0,10935.0,5.849282680560162,0.91122115,0500000US26093
1256,"Iosco County, Michigan",25317.0,52.6,41414.0,24099.0,4186.0,16.534344511593,0.54740065,0500000US26069
1257,"Lake County, Michigan",11669.0,52.1,32309.0,18199.0,2822.0,24.1837346816351,0.44827586,0500000US26085
1258,"Manistee County, Michigan",24432.0,48.7,44882.0,24398.0,3401.0,13.92026850032744,0.55737704,0500000US26101
1259,"Montmorency County, Michigan",9290.0,55.3,39152.0,23155.0,1380.0,14.854682454251884,0.5625,0500000US26119
1260,"Presque Isle County, Michigan",12854.0,54.3,43758.0,24793.0,1891.0,14.711373891395674,0.59119493,0500000US26141
1261,"Gladwin County, Michigan",25324.0,49.5,40871.0,23491.0,5066.0,20.004738587900807,0.52464789,0500000US26051
1262,"Kalamazoo County, Michigan",259830.0,34.1,51945.0,29258.0,41981.0,16.157102721009892,0.89613348,0500000US26077
1263,"Mecosta County, Michigan",43181.0,36.4,43470.0,21978.0,9015.0,20.877237673976982,0.51756442,0500000US26107
1264,"Marquette County, Michigan",67145.0,39.1,48491.0,25550.0,10262.0,15.28334202099933,0.83842283,0500000US26103
1265,"Newaygo County, Michigan",47899.0,42.6,45645.0,22735.0,8405.0,17.54733919288503,0.5812133,0500000US26123
1266,"Osceola County, Michigan",23221.0,43.5,41099.0,21090.0,4749.0,20.451315619482365,0.57438016,0500000US26133
1267,"Otsego County, Michigan",24247.0,44.9,50823.0,26012.0,3549.0,14.63686229224234,0.53054661,0500000US26137
1268,"Calhoun County, Michigan",134327.0,39.9,46213.0,24859.0,22630.0,16.846948119142095,0.83968073,0500000US26025
1269,"Cheboygan County, Michigan",25475.0,50.1,42876.0,24956.0,4217.0,16.553483807654562,0.53311259,0500000US26031
1270,"Luce County, Michigan",6406.0,44.2,41221.0,19442.0,1041.0,16.250390259132065,0.51999998,0500000US26095
1271,"Kent County, Michigan",636376.0,35.0,57302.0,29433.0,83789.0,13.166587049165901,0.90534478,0500000US26081
1272,"Macomb County, Michigan",864019.0,41.0,58175.0,29740.0,101096.0,11.70066861955582,0.8861984,0500000US26099
1273,"Saginaw County, Michigan",193803.0,40.8,45034.0,25348.0,33103.0,17.080746944061755,0.83524925,0500000US26145
1274,"Shiawassee County, Michigan",68617.0,42.0,50967.0,25218.0,8857.0,12.90787997143565,0.83589876,0500000US26155
1275,"Baraga County, Michigan",8580.0,43.4,42757.0,18975.0,957.0,11.153846153846153,0.46511626,0500000US26013
1276,"Bay County, Michigan",105350.0,42.9,45983.0,25462.0,16960.0,16.098718557190317,0.87213868,0500000US26017
1277,"Charlevoix County, Michigan",26160.0,47.7,51567.0,31730.0,2990.0,11.429663608562691,0.55208331,0500000US26029
1278,"Eaton County, Michigan",108586.0,40.9,59244.0,30064.0,11655.0,10.73342788204741,0.84919769,0500000US26045
